abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,korean_name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Shed Skin', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,3840,70,213,120,Scatterdust Pok?mon,60,1000000,0.3,45,Kofuuraiコフ?ライ,Spewpa,분떠도리,50,665,27,30,29,bug,,8.4,6,0
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,3840,70,411,45,Scale Pok?mon,50,1000000,1.2,80,Viviyonビビヨン,Vivillon,비비용,50,666,90,50,89,bug,flying,17,6,0
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,5120,70,369,220,Lion Cub Pok?mon,58,1059860,0.6,62,Shishikoシシコ,Litleo,레오꼬,11.2,667,73,54,72,fire,normal,13.5,6,0
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,68,5120,70,507,65,Royal Pok?mon,72,1059860,1.5,86,Kaenjishiカエンジシ,Pyroar,화염레오,11.2,668,109,66,106,fire,normal,81.5,6,0
"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,38,5120,70,303,225,Single Bloom Pok?mon,39,1000000,0.1,44,Flabebeフラベベ,Flab?b?,블라베베,0,669,61,79,42,fairy,,0.1,6,0
"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,551,120,Fairy Pok?mon,67,1000000,0.2,74,Floetteフラエッテ,Floette,플라엣테,0,670,125,128,92,fairy,,0.9,6,0
"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,552,45,Garden Pok?mon,68,1000000,1.1,78,Florgesフラ?ジェス,Florges,플라제스,0,671,112,154,75,fairy,,10,6,0
"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,350,200,Mount Pok?mon,48,1000000,0.9,66,Meecleメェ?クル,Skiddo,메이클,50,672,62,57,52,grass,,31,6,0
"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,531,45,Mount Pok?mon,62,1000000,1.7,123,Gogoatゴ?ゴ?ト,Gogoat,고고트,50,673,97,81,68,grass,,91,6,0
"['Iron Fist', 'Mold Breaker', 'Scrappy']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,6400,70,348,220,Playful Pok?mon,62,1000000,0.6,67,Yanchamヤンチャム,Pancham,판짱,50,674,46,48,43,fighting,,8,6,0
"['Iron Fist', 'Mold Breaker', 'Scrappy']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,124,6400,70,495,65,Daunting Pok?mon,78,1000000,2.1,95,Gorondaゴロンダ,Pangoro,부란다,50,675,69,71,58,fighting,dark,136,6,0
['Fur Coat'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,472,160,Poodle Pok?mon,60,1000000,1.2,75,Trimmienトリミアン,Furfrou,트리미앙,50,676,65,90,102,normal,,28,6,0
"['Keen Eye', 'Infiltrator', 'Own Tempo']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,355,190,Restraint Pok?mon,54,1000000,0.3,62,Nyasperニャスパ?,Espurr,냐스퍼,50,677,63,60,68,psychic,,3.5,6,0
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,466,75,Constraint Pok?mon,76,1000000,0.6,74,Nyaonixニャオニクス,Meowstic,냐오닉스,50,678,83,81,104,psychic,,8.5,6,0
['No Guard'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,80,5120,70,325,180,Sword Pok?mon,100,1000000,0.8,45,Hitotsukiヒトツキ,Honedge,단칼빙,50,679,35,37,28,steel,ghost,2,6,0
['No Guard'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,110,5120,70,448,90,Sword Pok?mon,150,1000000,0.8,59,Nidangillニダンギル,Doublade,쌍검킬,50,680,45,49,35,steel,ghost,4.5,6,0
['Stance Change'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,150,5120,70,520,45,Royal Sword Pok?mon,50,1000000,1.7,60,Gillgardギルガルド,Aegislash,킬가르도,50,681,150,50,60,steel,ghost,53,6,0
"['Healer', 'Aroma Veil']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,341,200,Perfume Pok?mon,60,1000000,0.2,78,Shushupuシュシュプ,Spritzee,슈쁘,50,682,63,65,23,fairy,,0.5,6,0
"['Healer', 'Aroma Veil']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,72,5120,70,462,140,Fragrance Pok?mon,72,1000000,0.8,101,Frefuwanフレフワン,Aromatisse,프레프티르,50,683,99,89,29,fairy,,15.5,6,0
"['Sweet Veil', 'Unburden']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,48,5120,70,341,200,Cotton Candy Pok?mon,66,1000000,0.4,62,Peroppafuペロッパフ,Swirlix,나룸퍼프,50,684,59,57,49,fairy,,3.5,6,0
"['Sweet Veil', 'Unburden']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,5120,70,480,140,Meringue Pok?mon,86,1000000,0.8,82,Peroreamペロリ?ム,Slurpuff,나루림,50,685,85,75,72,fairy,,5,6,0
"['Contrary', 'Suction Cups', 'Infiltrator']",4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,54,5120,70,288,190,Revolving Pok?mon,53,1000000,0.4,53,Maaiikaマ?イ?カ,Inkay,오케이징,50,686,37,46,45,dark,psychic,3.5,6,0
"['Contrary', 'Suction Cups', 'Infiltrator']",4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,92,5120,70,482,80,Overturning Pok?mon,88,1000000,1.5,86,Calamaneroカラマネロ,Malamar,칼라마네로,50,687,68,75,73,dark,psychic,47,6,0
"['Tough Claws', 'Sniper', 'Pickpocket']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,52,5120,70,306,120,Two-Handed Pok?mon,67,1000000,0.5,42,Kameteteカメテテ,Binacle,거북손손,50,688,39,56,50,rock,water,31,6,0
"['Tough Claws', 'Sniper', 'Pickpocket']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,105,5120,70,500,45,Collective Pok?mon,115,1000000,1.3,72,Gamenodesガメノデス,Barbaracle,거북손데스,50,689,54,86,68,rock,water,96,6,0
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,60,5120,70,320,225,Mock Kelp Pok?mon,60,1000000,0.5,50,Kuzumoクズモ?,Skrelp,수레기,50,690,60,60,30,poison,water,7.3,6,0
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,75,5120,70,494,55,Mock Kelp Pok?mon,90,1000000,1.8,65,Dramidoroドラミドロ,Dragalge,드래캄,50,691,97,123,44,poison,dragon,81.5,6,0
['Mega Launcher'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,53,3840,70,330,225,Water Gun Pok?mon,62,1250000,0.5,50,Udeppouウデッポウ,Clauncher,완철포,50,692,58,63,44,water,,8.3,6,0
['Mega Launcher'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,73,3840,70,500,55,Howitzer Pok?mon,88,1250000,1.3,71,Blosterブロスタ?,Clawitzer,블로스터,50,693,120,89,59,water,,35.3,6,0
"['Dry Skin', 'Sand Veil', 'Solar Power']",1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,38,5120,70,289,190,Generator Pok?mon,33,1000000,0.5,44,Erikiteruエリキテル,Helioptile,목도리키텔,50,694,61,43,70,electric,normal,6,6,0
"['Dry Skin', 'Sand Veil', 'Solar Power']",1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,55,5120,70,481,75,Generator Pok?mon,52,1000000,1,62,Elezardエレザ?ド,Heliolisk,일레도리자드,50,695,109,94,109,electric,normal,21,6,0
"['Strong Jaw', 'Sturdy']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,89,7680,70,362,45,Royal Heir Pok?mon,77,1000000,0.8,58,Chigorasチゴラス,Tyrunt,티고라스,88.1,696,45,45,48,rock,dragon,26,6,0
"['Strong Jaw', 'Rock Head']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,121,7680,70,521,45,Despot Pok?mon,119,1000000,2.5,82,Gachigorasガチゴラス,Tyrantrum,견고라스,88.1,697,69,59,71,rock,dragon,270,6,0
"['Refrigerate', 'Snow Warning']",1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,59,7680,70,362,45,Tundra Pok?mon,50,1000000,1.3,77,Amarusアマルス,Amaura,아마루스,88.1,698,67,63,46,rock,ice,25.2,6,0
"['Refrigerate', 'Snow Warning']",1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,77,7680,70,521,45,Tundra Pok?mon,72,1000000,2.7,123,Amarurugaアマルルガ,Aurorus,아마루르가,88.1,699,99,92,58,rock,ice,225,6,0
"['Cute Charm', 'Pixilate']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,8960,70,525,45,Intertwining Pok?mon,65,1000000,1,95,Nymphiaニンフィア,Sylveon,님피아,88.1,700,110,130,60,fairy,,23.5,6,0
"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,92,5120,70,500,100,Wrestling Pok?mon,75,1000000,0.8,78,Luchabullルチャブル,Hawlucha,루차불,50,701,74,63,118,fighting,flying,21.5,6,0
"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,58,5120,70,431,180,Antenna Pok?mon,57,1000000,0.2,67,Dedenneデデンネ,Dedenne,데덴네,50,702,81,67,101,electric,fairy,2.2,6,0
"['Clear Body', 'Sturdy']",0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,50,6400,70,500,60,Jewel Pok?mon,150,1250000,0.3,50,Melecieメレシ?,Carbink,멜리시,,703,50,150,50,rock,fairy,5.7,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,50,10240,35,300,45,Soft Tissue Pok?mon,35,1250000,0.3,45,Numeraヌメラ,Goomy,미끄메라,50,704,55,75,40,dragon,,2.8,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,75,10240,35,452,45,Soft Tissue Pok?mon,53,1250000,0.8,68,Numeilヌメイル,Sliggoo,미끄네일,50,705,83,113,60,dragon,,17.5,6,0
"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,100,10240,35,600,45,Dragon Pok?mon,70,1250000,2,90,Numelgonヌメルゴン,Goodra,미끄래곤,50,706,110,150,80,dragon,,150.5,6,0
"['Prankster', 'Magician']",0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,80,5120,70,470,75,Key Ring Pok?mon,91,800000,0.2,57,Cleffyクレッフィ,Klefki,클레피,50,707,80,87,75,steel,fairy,3,6,0
"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,70,5120,70,309,120,Stump Pok?mon,48,1000000,0.4,43,Bokureiボクレ?,Phantump,나목령,50,708,50,60,38,ghost,grass,7,6,0
"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,110,5120,70,474,60,Elder Tree Pok?mon,76,1000000,1.5,85,Ohrotオ?ロット,Trevenant,대로트,50,709,65,82,56,ghost,grass,71,6,0
"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,66,5120,70,335,120,Pumpkin Pok?mon,70,1000000,0.8,59,Bakecchaバケッチャ,Pumpkaboo,호바귀,50,710,44,55,41,ghost,grass,15,6,0
"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,100,5120,70,494,60,Pumpkin Pok?mon,122,1000000,1.7,85,Pumpjinパンプジン,Gourgeist,펌킨인,50,711,58,75,54,ghost,grass,39,6,0
"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,69,5120,70,304,190,Ice Chunk Pok?mon,85,1000000,1,55,Kachikohruカチコ?ル,Bergmite,꽁어름,50,712,32,35,28,ice,,99.5,6,0
"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,117,5120,70,514,55,Iceberg Pok?mon,184,1000000,2,95,Crebaseクレベ?ス,Avalugg,크레베이스,50,713,44,46,28,ice,,505,6,0
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,30,5120,70,245,190,Sound Wave Pok?mon,35,1000000,0.5,40,Onbatオンバット,Noibat,음뱃,50,714,45,40,55,flying,dragon,8,6,0
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,70,5120,70,535,45,Sound Wave Pok?mon,80,1000000,1.5,85,Onvernオンバ?ン,Noivern,음번,50,715,97,80,123,flying,dragon,85,6,0
['Fairy Aura'],0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,131,30720,0,680,45,Life Pok?mon,95,1250000,3,126,Xerneasゼルネアス,Xerneas,제르네아스,,716,131,98,99,fairy,,215,6,1
['Dark Aura'],1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,131,30720,0,680,45,Destruction Pok?mon,95,1250000,5.8,126,Yveltalイベルタル,Yveltal,이벨타르,,717,131,98,99,dark,flying,203,6,1
"['Aura Break', 'Power Construct']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,30720,0,708,3,Order Pok?mon,121,1250000,5,216,Zygarde (10% Forme)ジガルデ,Zygarde,지가르데,,718,91,95,85,dragon,ground,284.6,6,1
['Clear Body'],0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,160,6400,70,700,3,Jewel Pok?mon,110,1250000,0.7,50,Diancieディアンシ?,Diancie,디안시,,719,160,110,110,rock,fairy,8.8,6,1
['Magician'],1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,160,30720,100,680,3,Mischief Pok?mon (Confined)Djinn Pok?monn (Unbound),60,1250000,,80,Hoopa (imashimerareshi Hoopa)フ?パ,Hoopa,후파,,720,170,130,80,psychic,ghost,,6,1
['Water Absorb'],0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,110,30720,100,600,3,Steam Pok?mon,120,1250000,1.7,80,Volcanionボルケニオン,Volcanion,볼케니온,,721,130,90,70,fire,water,195,6,1
"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,55,3840,70,320,45,Grass Quill Pok?mon,55,1059860,0.3,68,Mokurohモクロ?,Rowlet,나몰빼미,88.1,722,50,50,42,grass,flying,1.5,7,0
"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,75,3840,70,420,45,Blade Quill Pok?mon,75,1059860,0.7,78,Fukuthrowフクスロ?,Dartrix,빼미스로우,88.1,723,70,70,52,grass,flying,16,7,0
"['Overgrow', 'Long Reach']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,107,3840,70,530,45,Arrow Quill Pok?mon,75,1059860,1.6,78,Junaiperジュナイパ?,Decidueye,모크나이퍼,88.1,724,100,100,70,grass,ghost,36.6,7,0
"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,65,3840,70,320,45,Fire Cat Pok?mon,40,1059860,0.4,45,Nyabbyニャビ?,Litten,냐오불,88.1,725,60,40,70,fire,,4.3,7,0
"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,3840,70,420,45,Fire Cat Pok?mon,50,1059860,0.7,65,Nyaheatニャヒ?ト,Torracat,냐오히트,88.1,726,80,50,90,fire,,25,7,0
"['Blaze', 'Intimidate']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,115,3840,70,530,45,Heel Pok?mon,90,1059860,1.8,95,Gaogaenガオガエン,Incineroar,어흥염,88.1,727,80,90,60,fire,dark,83,7,0
"['Torrent', 'Liquid Voice']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,54,3840,70,320,45,Sea Lion Pok?mon,54,1059860,0.4,50,Ashimariアシマリ,Popplio,누리공,88.1,728,66,56,40,water,,7.5,7,0
"['Torrent', 'Liquid Voice']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,3840,70,420,45,Pop Star Pok?mon,69,1059860,0.6,60,Osyamariオシャマリ,Brionne,키요공,88.1,729,91,81,50,water,,17.5,7,0
"['Torrent', 'Liquid Voice']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,74,3840,70,530,45,Soloist Pok?mon,74,1059860,1.8,80,Ashireneアシレ?ヌ,Primarina,누리레느,88.1,730,126,116,60,water,fairy,44,7,0
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,75,3840,70,265,255,Woodpecker Pok?mon,30,1000000,0.3,35,Tsutsukeraツツケラ,Pikipek,콕코구리,50,731,30,30,65,normal,flying,1.2,7,0
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,355,120,Bugle Beak Pok?mon,50,1000000,0.6,55,Kerarappaケララッパ,Trumbeak,크라파,50,732,40,50,75,normal,flying,14.8,7,0
"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,120,3840,70,485,45,Cannon Pok?mon,75,1000000,1.1,80,Dodekabashiドデカバシ,Toucannon,왕큰부리,50,733,75,75,60,normal,flying,26,7,0
"['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,253,255,Loitering Pok?mon,30,1000000,0.4,48,Youngooseヤング?ス,Yungoos,영구스,50,734,30,30,45,normal,,6,7,0
"['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,3840,70,418,127,Stakeout Pok?mon,60,1000000,0.7,88,Dekagooseデカグ?ス,Gumshoos,형사구스,50,735,55,60,45,normal,,14.2,7,0
['Swarm'],1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,62,3840,70,300,255,Larva Pok?mon,45,1000000,0.4,47,Agojimushiアゴジムシ,Grubbin,턱지충이,50,736,55,45,46,bug,,4.4,7,0
['Battery'],1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,82,3840,70,400,120,Battery Pok?mon,95,1000000,0.5,57,Dendimushiデンヂムシ,Charjabug,전지충이,50,737,55,75,36,bug,electric,10.5,7,0
['Levitate'],1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,70,3840,70,500,45,Stag Beetle Pok?mon,90,1000000,1.5,77,Kuwagannonクワガノン,Vikavolt,투구뿌논,50,738,145,75,43,bug,electric,45,7,0
"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,5120,70,338,225,Boxing Pok?mon,57,1000000,0.6,47,Makenkaniマケンカニ,Crabrawler,오기지게,50,739,42,47,63,fighting,,7,7,0
"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,2,2,2,1,1,1,0.5,1,1,2,1,2,1,132,5120,70,478,60,Woolly Crab Pok?mon,77,1000000,1.7,97,Kekenkaniケケンカニ,Crabominable,모단단게,50,740,62,67,43,fighting,ice,180,7,0
['Dancer'],0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,70,5120,70,476,45,Dancing Pok?mon,70,1000000,0.6,75,Odoridori (pachipachi Style)オドリドリ,Oricorio,춤추새,24.6,741,98,70,93,fire,flying,3.4,7,0
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,45,5120,70,304,190,Bee Fly Pok?mon,40,1000000,0.1,40,Abulyアブリ?,Cutiefly,에블리,50,742,55,40,84,bug,fairy,0.2,7,0
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,55,5120,70,464,75,Bee Fly Pok?mon,60,1000000,0.2,60,Aburibbonアブリボン,Ribombee,에리본,50,743,95,70,124,bug,fairy,0.5,7,0
"['Keen Eye', 'Vital Spirit', 'Steadfast']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,65,3840,70,280,190,Puppy Pok?mon,40,1000000,0.5,45,Iwankoイワンコ,Rockruff,암멍이,50,744,30,40,60,rock,,9.2,7,0
"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,115,3840,70,487,90,Wolf Pok?mon,75,1000000,,85,Lugarugan (mahiru No Sugata)ルガルガン,Lycanroc,루가루암,50,745,55,75,82,rock,,,7,0
['Schooling'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,140,3840,70,620,60,Small Fry Pok?mon,130,800000,0.2,45,Yowashi (tandoku No Sugata)ヨワシ,Wishiwashi,약어리,50,746,140,135,30,water,,0.3,7,0
"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,53,5120,70,305,190,Brutal Star Pok?mon,62,1000000,0.4,50,Hidoideヒドイデ,Mareanie,시마사리,50,747,43,52,45,poison,water,8,7,0
"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,63,5120,70,495,75,Brutal Star Pok?mon,152,1000000,0.7,50,Dohidoideドヒドイデ,Toxapex,더시마사리,50,748,53,142,35,poison,water,14.5,7,0
"['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,385,190,Donkey Pok?mon,70,1000000,1,70,Dorobankoドロバンコ,Mudbray,머드나기,50,749,45,55,45,ground,,110,7,0
"['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,125,5120,70,500,60,Draft Horse Pok?mon,100,1000000,2.5,100,Banbadoroバンバドロ,Mudsdale,만마드,50,750,55,85,35,ground,,920,7,0
"['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,40,3840,70,269,200,Water Bubble Pok?mon,52,1000000,0.3,38,Shizukumoシズクモ,Dewpider,물거미,50,751,40,72,27,water,bug,4,7,0
"['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,70,3840,70,454,100,Water Bubble Pok?mon,92,1000000,1.8,68,Onishizukumoオニシズクモ,Araquanid,깨비물거미,50,752,50,132,42,water,bug,82,7,0
"['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,250,190,Sickle Grass Pok?mon,35,1000000,0.3,40,Karikiriカリキリ,Fomantis,짜랑랑,50,753,50,35,35,grass,,1.5,7,0
"['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,105,5120,70,480,75,Bloom Sickle Pok?mon,90,1000000,0.9,70,Lalantesラランテス,Lurantis,라란티스,50,754,80,90,45,grass,,18.5,7,0
"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,35,5120,70,285,190,Illuminating Pok?mon,55,1000000,0.2,40,Nemasyuネマシュ,Morelull,자마슈,50,755,65,75,15,grass,fairy,1.5,7,0
"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,45,5120,70,405,75,Illuminating Pok?mon,80,1000000,1,60,Mashadeマシェ?ド,Shiinotic,마셰이드,50,756,90,100,30,grass,fairy,11.5,7,0
"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,44,5120,70,320,120,Toxic Lizard Pok?mon,40,1000000,0.6,48,Yatoumoriヤトウモリ,Salandit,야도뇽,88.1,757,71,40,77,poison,fire,4.8,7,0
"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,64,5120,70,480,45,Toxic Lizard Pok?mon,60,1000000,1.2,68,Ennewtエンニュ?ト,Salazzle,염뉴트,0,758,111,60,117,poison,fire,22.2,7,0
